Id,twitter,polarity,score,text
545.0,Menino de 10 anos vai pra porta de hospitais orar por doentes da Covid\n\nhttps://t.co/0oi3tR6WyE\n\n#sonoticiaboa #noticiaboa #boasnoticias #menino #fe #orar #rezar #hospital #pacientes #doentes #COVIDー19 #coronavirus #pandemia #pedido #Deus #crianca #feiradesantana #bahia https://t.co/jgBxHBYE3J,1.0,1,menino ano ir pra porta hospital orar doente covidnn
127.0,advogada alemã tinha virado ícone em círculos que minimizam coronavírus ao convocar protesto e apresentar ações judiciais contra medidas de isolamento. autoridades afirmam que ela foi internada após agir de maneira confusa na rua e agredir policial https://t.co/71jdmgysci,-1.0,0,advogado alemã virar ícone círculo minimizar coronavíru convocar protesto apresentar ação judicial contra medida isolamento autoridade afirmar internar após agir maneira confuso rua agredir policial
73.0,"#covid19pt #açores 15/04, 11h55: açores registam 5º óbito por coronavírus, https://t.co/qllpj6wa7v",-1.0,0,h açor registar º óbito coronavíru
477.0,"só um delírio meu aí na casa de vocês também passou um áudio de um cara falando atenção pelotas, não vamos desistir por números trágicos que ocorreram em outros países, quase 40 mil pessoas já morreram contaminadas pelo coronavirus para isso nao acontecer aqui é preciso...?",-1.0,0,delírio aí casa passar áudio cara falar atenção peloto ir desistir número trágico ocorrer outro país quase mil pessoa morrer contaminar coronavir nao acontecer aqui preciso
277.0,estudo avalia o quanto o novo coronavírus deverá persistir na população humana após o estágio inicial da pandemiahttps://t.co/g6xih3pbus,1.0,1,estudo avaliar quanto novo coronavíru dever persistir população humano após estágio inicial pandemia
265.0,"especialistas defendem a necessidade de acrescentar testes que detectem os anticorpos, e não o coronavírus em si (quem está doente)os testes de anticorpos identificam os que já foram contaminados e que poderiam ser liberados para voltar ao trabalho https://t.co/y84lvkewe3",1.0,1,especialista defender necessidade acrescentar teste detectar anticorpo coronavíru si doenteo teste anticorpo identificar contaminar poder ser liberar voltar trabalho
190.0,"com tática de bolsonaro, turquia vê coronavírus disparar no país @uolnoticias @uol https://t.co/kxo2rrk5ke",-1.0,0,tática bolsonaro turquio ver coronavíru disparar país
416.0,"os integrantes do alto escalão do governo do rio de janeiro, incluindo o próprio vice-governador, cláudio castro, tiveram contato direto com o governador wilson witzel, que foi diagnosticado com #coronavírus.https://t.co/7ed21cociz",-1.0,0,integrante alto escalão governo rio janeiro incluir próprio vicegovernador cláudio castro contato direto governador wilson witzel diagnosticar
547.0,"Infecção pelo novo coronavirus não é a única maneira de conseguirmos imunidade para COVID-19. Vacinas podem induzir essa imunidade muito antes de termos contato com o vírus. Temos mais de 150 vacinas sendo desenvolvidas, algumas já sendo testadas em ensaios clínicos",1.0,1,infecção novo coronavirus único maneira conseguir imunidade covid vacina poder induzir imunidade antes termos contato vírus vacina ser desenvolver algum ser testar ensaio clínico
274.0,este é o brasil com casos de coronavírus confirmados em 1.066 municípios. e todos os estados já registraram ao menos uma morte pela doença. veja hoje na análise em https://t.co/qhixrad41p https://t.co/kj5q5dlsku,-1.0,0,brasil caso coronavíru confirmar município todo estado registrar pouco morte doença ver hoje análise
266.0,esperando o pum do palhaço — produtores e advogados alertam que a secretaria especial de cultura do governo bolsonaro não se adequou à urgência que a paralisação completa do setor e os prejuízos derivados pela pandemia de coronavírus. https://t.co/pvcndh9sf7,-1.0,0,esperar por palhaço produtor advogado alertar secretaria especial cultura governo bolsonaro adequar urgência paralisação completo setor prejuízo derivar pandemia coronavíru
406.0,"o terror que alguns youtubers e imprensa colocaram na população chegou ao cumulo de corpos serem jogados na calçada de favelas, sob suspeita de morte por coronavirus, e ninguem ter coragem de tocar neles.estão com medo de que? do morto espirrar na sua cara?",-1.0,0,terror algum youtuber imprensa colocar população chegar cumulo corpo ser jogar calçar favela sob suspeito morte coronaviru ninguir ter coragem tocar nelesestão medo morrer espirrar cara
339.0,mundo - primeira-ministra da nova zelândia aceita corte no salário em solidariedade com afetados pela... https://t.co/cprubtyy6x,1.0,1,mundo primeiraministrar novo zelândia aceitar corte salário solidariedade afetar
475.0,"sérgio moro: acho que não devemos antecipar o caos, porque o caos não necessariamente vai ocorrer. todas as medidas necessárias a preservação da ordem pública e da segurança têm sido tomadas. https://t.co/vycarcskz6",1.0,1,sérgio morar achar dever antecipar caos porque caos necessariamente ir ocorrer todo medida necessário preservação ordem público segurança ter ser tomar
543.0,"O Ministério da Saúde já anunciou a produção de 30,4 milhões de doses da vacina contra Covid-19 em parceria com a Universidade de Oxford.\n\nhttps://t.co/iQum3Rs0Ts",1.0,1,ministério saúde anunciar produção milhão dose vacina contra covid parceria universidade oxfordnn
96.0,32% dos casos de coronavírus no paraná já estão curados! são 199 pessoas recuperadas entre 9 e 84 anos de idade!https://t.co/41dvk8k8un,1.0,1,caso coronavíru paraná curar pessoa recuperar ano idade
593.0,"O coronavírus nunca me assustou, eu já peguei coisa pior ainda chamei de amor",1.0,1,coronavíru nunca assustar pegar coisa mau ainda chamar amor
420.0,"para @osmarterra, a pandemia do #coronavírus no brasil atingiu o pico no final de março:a realidade:• casos até 31/3: 5717• casos até hoje: 25262• mortes até 31/3: 201• mortes até hoje: 1532 https://t.co/hcjrawihpa",-1.0,0,pandemia brasil atingir pico final marçoar realidade caso caso hoje morte morte hoje
464.0,"resolvi fazer um fio para juntar todos os #oportunistascovid num só lugar. enquanto o brasil já tem 23.430 infectados por #coronavirus e 1328 mortos, essas pessoas e empresas estão querendo lucrar com a crise. você tem exemplos? cola aqui!!! 👇 eu começo (+)",-1.0,0,resolver fazer fio juntar todo lugar enquanto brasil infectar matar pessoa empresa querer lucrar crise exemplo colar aqui começo
310.0,inacreditável: funai alerta que os indígenas não devem bloquear as estradas de acesso às aldeias durante a pandemia do novo coronavírus por motivos de brasil não pode parar https://t.co/BUaVGAwE2Q,-1.0,0,inacreditável funai alerta indígena dever bloquear estrada acesso aldeia durante pandemia novo coronavíru motivo brasil poder parar
222.0,"doamos r$ 1 bilhão para o combate ao coronavírus, mas somos um banco e não entendemos sobre saúde. por isso, o valor será administrado pelo todos pela saúde, uma aliança entre especialistas de diversos setores da saúde.",1.0,1,doar r bilhão combate coronavíru banco entender sobre saúde valor administrar todo saúde aliança especialista diverso setor saúde
276.0,"estou me juntando a milhares de pessoas de todo o mundo, que estão apoiando o secretário-geral da onu (#un) @antonioguterres em seu apelo a um cessar-fogo mundial (#globalceasefire) na #covid19pandemic. rt! #coronavirus https://t.co/WLxcEeOqwX",1.0,1,juntar milhar pessoa todo mundo apoiar secretáriogeral onu apelo cessarfogo mundial rt
12.0,#covid19: apple e google anunciam iniciativa de rastreamento de pessoas para que governos monitorem fluxos de circulação durante a pandemia do novo #coronavírus. leia em https://t.co/7ktihmjw0f 📷 marcello casal jr./@agenciabrasil/© https://t.co/zsjecqag5i,1.0,1,apple google anunciar iniciativa rastreamento pessoa governo monitor fluxo circulação durante pandemia novo ler marcello casal jr
54.0,"eu achei isso intrigante. logo na hora que uma loira, chique, bonita e rica me lacrou para a gente sair na semana o coronavírus veio bater em fortaleza foi ligeiro rapaz! essa foi por pouco loiras!",1.0,1,achar intrigante logo hora loira chique bonito rico lacrar gente sair semana coronavíru vir bater fortaleza ligeiro rapaz pouco loiro
488.0,Por que faltam recursos para respiradores e EPIs nos hospitais?  Relatório lançado hoje conclui que as medidas de austeridade implementadas desde 2015 pelo gov. federal  deixaram o Brasil “com baixa imunidade” para enfrentar a pandemia da Covid-19.\n\nBaixe! https://t.co/QywY7R8K4v https://t.co/j2G3XZTwuG',-1.0,0,faltar recurso respirador epi hospital relatório lançar hoje concluir medida austeridade implementar desde gov federal deixar brasil baixo imunidade enfrentar pandemia covidnnbaixe
548.0,"Tem uma galera reclamando que o povo de Recife foi à praia, mesmo com risco de coronavírus... Gente! O povo de Recife vai a praia com risco de tubarão, quanto mais Corona que nem dente tem",1.0,1,galera reclamar povo recife praia risco coronavíru gente povo recife ir praia risco tubar quanto corona dente
542.0,"O uso de máscaras pode salvar vidas. Mas você não estará protegido do #coronavírus se usar de forma errada. Saiba aqui como usar corretamente sua máscara. Respeite as recomendações de distanciamento social e, se precisar sair, #UseMáscara.\n#CombateAoCoronavírus #Máscara #Covid19 https://t.co/pUh0qbnSkk",1.0,1,uso máscara poder salvar vida estar protegido usar forma errar saber aqui usar corretamente máscara respeitar recomendação distanciamento social precisar sair n
288.0,feijóo dá por concluída a fase aguda da crise do coronavirus https://t.co/bxyzqzp72i https://t.co/ijklc0xtaf,1.0,1,feijóo dar concluído fase agudo crise coronaviru
208.0,curitiba deve ter pico de casos de coronavírus entre o final de abril e o começo de maio https://t.co/f9cx1oaank https://t.co/fyfbpa3e1m,-1.0,0,curitiba dever ter pico caso coronavíru final abril começo maio
75.0,#defensorasedefensorespúblicosnãoparam#adefensoriaestadualnãopara#defensoriasimcoronavírus: gt de regularização fundiária da dpe-pa garante a suspensão de reintegrações de posse em belém e castanhalhttps://t.co/gu0rjpazly https://t.co/totxqu8vf8,1.0,1,gt regularização fundiário dpepo garantir suspensão reintegração posse belém castanhal
458.0,"quem poderia prever que chegaria o dia em que um governador autoritário, chamado wilson witzel, proibiria os cariocas de frequentarem as praias, as missas, os cultos, o maracanã, as praças e os bares? o coronavírus está sendo usado para matar algo fundamental: a nossa liberdade.",-1.0,0,poder prever chegar dia governador autoritário chamar wilson witzel proibir carioca frequentar praia missa culto maracanã praça bar coronavíru ser usar matar algo fundamental liberdade
566.0,"Coronavirus não é brincadeira. Usem máscara, lavem as mãos e façam o distanciamento social. Não existe atalho. \n\nhttps://t.co/A7DvE15sNV vía @el_pais",1.0,1,coronavirus brincadeira usar máscara lavar mão fazer distanciamento social existir atalho em n vía
577.0,Ações do Itaú Unibanco já destinaram mais de R$ 1 bilhão para ajudar no combate ao coronavírus\nhttps://t.co/h19nh56WEr,1.0,1,ação itaú unibanco destinar r bilhão ajudar combate coronavírusn
342.0,"na crise gerada pelo novo coronavírus, a celeridade nos trâmites burocráticos dos medicamentos à população possui enorme relevância. o projeto do dep fed general peternelli permite concessão automática de registro aos medicamentos que já tenham sido autorizados por outros países. https://t.co/wojt0bfqvu",1.0,1,crise gerar novo coronavíru celeridade trâmite burocrático medicamento população possuir enorme relevância projeto dep fed general peternelli permitir concessão automático registro medicamento ser autorizar outro país
403.0,o projeto apresentado por nosso deputado estadual @gdacunha permite que os deputados da assembleia mineira doem suas verbas de gabinete economizadas para enfrentamento de crises como a do coronavírus. https://t.co/vyzo81mbuq,1.0,1,projeto apresentar deputado estadual permitir deputado assembleia mineiro doar verba gabinete economizar enfrentamento crise coronavíru
534.0,"Hábitos de higiene e rapidez no início do tratamento são decisivos contra o #coronavírus. Mantenha as mãos sempre limpas, evite aglomeração e, ao apresentar sintomas, procure atendimento em uma unidade de saúde.\n\n▶ https://t.co/2Z4eXAE0Z4 https://t.co/KHI27gwzHh",1.0,1,hábito higiene rapidez início tratamento decisivo contra manter mão sempre limpo evitar aglomeração apresentar sintoma procurar atendimento unidade saúdenn
